2022-01-20 20:55:29,387 INFO  ExportHelperExtension.cs: 1136 - Found 16 in robot_start_lkw
2022-01-20 20:55:29,388 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robot_start_lkw
2022-01-20 20:55:29,388 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-01-20 20:55:29,389 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2022-01-20 20:55:29,390 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robot_start_lkw.STEP-1
2022-01-20 20:55:29,391 INFO  ExportHelperExtension.cs: 1136 - Found 18 in robot_start_lkw.STEP-1
2022-01-20 20:55:29,392 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robot_start_lkw.STEP-1
2022-01-20 20:55:29,393 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robot_start_lkw
2022-01-20 20:55:29,394 INFO  ExportHelperExtension.cs: 1136 - Found 16 in robot_start_lkw
2022-01-20 20:55:29,395 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robot_start_lkw
2022-01-20 20:55:29,395 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-01-20 20:55:29,396 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2022-01-20 20:55:29,397 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robot_start_lkw.STEP-1
2022-01-20 20:55:29,398 INFO  ExportHelperExtension.cs: 1136 - Found 18 in robot_start_lkw.STEP-1
2022-01-20 20:55:29,399 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robot_start_lkw.STEP-1
2022-01-20 20:55:29,471 INFO  SwAddin.cs: 339 - Loading config tree
2022-01-20 20:55:29,472 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-01-20 20:55:29,475 INFO  SwAddin.cs: 344 - Showing property manager
2022-01-20 21:07:34,366 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-01-20 21:07:52,402 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robot_start_lkw
2022-01-20 21:07:52,409 INFO  ExportHelperExtension.cs: 1136 - Found 19 in robot_start_lkw
2022-01-20 21:07:52,410 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in robot_start_lkw
2022-01-20 21:07:52,411 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-01-20 21:07:52,412 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2022-01-20 21:07:52,413 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from robot_start_lkw.STEP-1
2022-01-20 21:07:52,414 INFO  ExportHelperExtension.cs: 1136 - Found 18 in robot_start_lkw.STEP-1
2022-01-20 21:07:52,415 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in robot_start_lkw.STEP-1
2022-01-20 21:07:52,416 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robot_start_lkw
2022-01-20 21:07:52,417 INFO  ExportHelperExtension.cs: 1136 - Found 19 in robot_start_lkw
2022-01-20 21:07:52,418 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robot_start_lkw
2022-01-20 21:07:52,419 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-01-20 21:07:52,420 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2022-01-20 21:07:52,421 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from robot_start_lkw.STEP-1
2022-01-20 21:07:52,422 INFO  ExportHelperExtension.cs: 1136 - Found 18 in robot_start_lkw.STEP-1
2022-01-20 21:07:52,423 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in robot_start_lkw.STEP-1
2022-01-20 21:07:52,504 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-01-20 21:08:18,026 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2022-01-20 21:08:18,043 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
